Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
818.2138,Bacteroides thetaiotaomicron BFG-114,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-114,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323166,GCA_024788465.1,,JANUIX000000000,,WGS,Oxford Nanopore GridION,231x,Flye v. 2.7,,2,6,6796438,43.262043,1,3696833,69,15,,5768,99.8,99.4,0.7,100,,,,10/18/85,1985,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:07:48.717Z,2022-10-16T14:07:48.717Z
818.2129,Bacteroides thetaiotaomicron BFG-112,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BFG-112,,,,,,,,,,,,,,,,,,,,Good,2022-08-30T00:00:00Z,,,PRJNA646575,SAMN30323165,GCA_024787245.1,,JANUSL000000000,,WGS,Oxford Nanopore GridION,119x,Flye v. 2.7,,,3,6288954,42.764996,1,6282789,71,15,,5107,99.8,99.6,,100,,,,6/30/86,1986,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-10-16T14:08:18.064Z,2022-10-16T14:08:18.064Z
818.2037,Bacteroides thetaiotaomicron BFG-109,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,Complete,BFG-109,,,,,,,,,,,,,,,,,,,,Good,2022-08-29T00:00:00Z,,,PRJNA646575,SAMN30323161,GCA_024758905.1,,CP103077,,Complete,Oxford Nanopore GridION,133x,Flye v. 2.7,,,1,5957022,43.07313,1,5957022,70,15,,4812,99.9,99.6,,100,,,,10/18/85,1985,,USA,,,,North America,USA: Bethesda,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-09-02T20:07:25.160Z,2022-09-02T20:07:25.160Z
818.3373,Bacteroides thetaiotaomicron BF2ST-1,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BF2ST-1,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003854,,,JBCHIF000000000,,,Illumina NovaSeq,96.67559687x,SPAdes v. v3.15.5,,,101,6873336,43.25827,15,144465,61,3,,5917,99.9,99,1.1,100,,feces,,2/21/18,2018,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:31:38.128Z,2025-04-18T23:31:38.128Z
818.3374,Bacteroides thetaiotaomicron BF2BP-1,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,BF2BP-1,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003851,,,JBCHIC000000000,,,Illumina NovaSeq,216.8659121x,SPAdes v. v3.15.5,,,113,6875924,43.105804,15,140980,61,3,,5949,99.9,99.1,0.9,100,,Coecum,,2/21/18,2018,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:30:10.020Z,2025-04-18T23:30:10.020Z
818.2395,Bacteroides thetaiotaomicron B7_m1001262Bd0_191120,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,B7_m1001262Bd0_191120,,,,,,,,,,,,,,,,,,,,Good,1900-01-01T00:00:00Z,,,PRJNA880610,SAMN31320764,GCA_028398495.1,,JAQNTZ000000000,,,Illumina HiSeq,25.474930780857676x,SPAdes v. 3.10.1,,,59,5877614,42.734406,14,162089,60,3,,4752,99.9,99.6,,100,,,,11/20/19,2019,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:03:23.801Z,2023-02-15T04:03:23.801Z
818.1983,Bacteroides thetaiotaomicron B624_009,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,B624_009,,,,,,,,,,,,,,,,,,,,Good,2022-03-28T00:00:00Z,,,PRJNA747761,SAMN20300768,GCA_022714445.1,,JAIHSL000000000,,WGS,Illumina NovaSeq,231.99464238892605x,IDBA-UD v. 1.1.1,,,538,5308896,43.249443,83,19061,41,1,,4325,95.6,93.4,4.1,91.9,,stool sample,,,,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2022-04-26T13:38:35.052Z,2022-04-26T13:38:35.052Z
818.2397,Bacteroides thetaiotaomicron B6_m1001262Bd0_191120,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,B6_m1001262Bd0_191120,,,,,,,,,,,,,,,,,,,,Good,1900-01-01T00:00:00Z,,,PRJNA880610,SAMN31320763,GCA_028398565.1,,JAQNUA000000000,,,Illumina HiSeq,15.177588573045044x,SPAdes v. 3.10.1,,,39,5991885,42.57615,6,346366,64,3,,4834,99.8,99.2,0.2,100,,,,11/20/19,2019,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:03:45.116Z,2023-02-15T04:03:45.116Z
818.2376,Bacteroides thetaiotaomicron AM60-9LNA,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,AM60-9LNA,,,,,,,,,,,,,,,,,,,,Good,2023-01-11T00:00:00Z,,,PRJNA903559,SAMN31809210,GCA_027668565.1,,JAQEEY000000000,,,MGI,100x,SOAPdenovo v. v2.04,,,124,6513386,43.134743,15,156248,62,6,,5489,99.9,99.3,,100,,fecal material [ENVO:00002003],,2/1/14,2014,,China,,,,Asia,China: Shenzhen,,Homo sapiens,Human,,,,Human,,,,,,2023-02-12T16:03:14.999Z,2023-02-12T16:03:14.999Z
818.2377,Bacteroides thetaiotaomicron AM23-17LB,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,AM23-17LB,,,,,,,,,,,,,,,,,,,,Good,2023-01-11T00:00:00Z,,,PRJNA903559,SAMN31809089,GCA_027671385.1,,JAQEAI000000000,,,MGI,100x,SOAPdenovo v. v2.04,,,71,6124468,42.714256,10,199271,61,3,,4929,100,99.5,0.2,100,,fecal material [ENVO:00002003],,2/1/14,2014,,China,,,,Asia,China: Shenzhen,,Homo sapiens,Human,,,,Human,,,,,,2023-02-12T16:05:25.438Z,2023-02-12T16:05:25.438Z
818.2374,Bacteroides thetaiotaomicron AM100-PB-1D-13A,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,AM100-PB-1D-13A,,,,,,,,,,,,,,,,,,,,Good,2023-01-11T00:00:00Z,,,PRJNA903559,SAMN31808622,GCA_027660565.1,,JAQDNE000000000,,,MGI,100x,SOAPdenovo v. v2.04,,,60,5972602,42.685925,8,245969,55,3,,4875,100,99.6,,100,,fecal material [ENVO:00002003],,2/1/14,2014,,China,,,,Asia,China: Shenzhen,,Homo sapiens,Human,,,,Human,,,,,,2023-02-12T15:13:04.406Z,2023-02-12T15:13:04.406Z
818.2375,Bacteroides thetaiotaomicron AM100_104_8A,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,AM100_104_8A,,,,,,,,,,,,,,,,,,,,Good,2023-01-11T00:00:00Z,,,PRJNA903559,SAMN31808537,GCA_027662345.1,,JAQDJX000000000,,,MGI,100x,SOAPdenovo v. v2.04,,,64,5970759,42.68649,10,221951,58,3,,4863,100,99.6,,100,,fecal material [ENVO:00002003],,2/1/14,2014,,China,,,,Asia,China: Shenzhen,,Homo sapiens,Human,,,,Human,,,,,,2023-02-12T15:14:30.462Z,2023-02-12T15:14:30.462Z
818.2379,Bacteroides thetaiotaomicron AF39-14AT,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,AF39-14AT,,,,,,,,,,,,,,,,,,,,Good,2023-01-12T00:00:00Z,,,PRJNA903559,SAMN31807947,GCA_027683165.1,,JAQCYH000000000,,,MGI,100x,SOAPdenovo v. v2.04,,,138,6631064,43.07808,20,120578,61,8,,6670,99.9,93.1,10.4,100,,fecal material [ENVO:00002003],,2/1/14,2014,,China,,,,Asia,China: Shenzhen,,Homo sapiens,Human,,,,Human,,,,,,2023-02-12T16:12:28.621Z,2023-02-12T16:12:28.621Z
818.2384,Bacteroides thetaiotaomicron A6_m1001262Bd2_200113,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,A6_m1001262Bd2_200113,,,,,,,,,,,,,,,,,,,,Good,1900-01-01T00:00:00Z,,,PRJNA880610,SAMN31320778,GCA_028398295.1,,JAQNTP000000000,,,Illumina HiSeq,31.11435322819566x,SPAdes v. 3.10.1,,,39,5993348,42.57629,5,346899,58,3,,4834,99.8,99.2,0.2,100,,,,1/13/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:03:39.571Z,2023-02-15T04:03:39.571Z
818.2383,Bacteroides thetaiotaomicron A4_m1001262Bd2_200113,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,A4_m1001262Bd2_200113,,,,,,,,,,,,,,,,,,,,Good,1900-01-01T00:00:00Z,,,PRJNA880610,SAMN31320777,GCA_028398285.1,,JAQNTQ000000000,,,Illumina HiSeq,31.439080664780803x,SPAdes v. 3.10.1,,,40,5995752,42.57526,5,346366,58,4,,4839,99.8,99.2,0.2,100,,,,1/13/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:03:06.385Z,2023-02-15T04:03:06.385Z
818.3387,Bacteroides thetaiotaomicron 93-K21,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,93-K21,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003742,,,JBCHDX000000000,,,Illumina NovaSeq,118.1571218x,SPAdes v. v3.15.5,,,116,6636728,42.96592,23,93040,75,4,,5788,99.9,99.3,,100,,Ileum,,12/12/19,2019,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:40:18.877Z,2025-04-18T23:40:18.877Z
818.3388,Bacteroides thetaiotaomicron 92-K19,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,92-K19,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003736,,,JBCHDR000000000,,,Illumina NovaSeq,103.5022476x,SPAdes v. v3.15.5,,,123,6883490,43.378826,15,151418,59,3,,5996,99.9,99.3,0.9,100,,Coecum,,12/6/19,2019,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:40:11.161Z,2025-04-18T23:40:11.161Z
818.339,Bacteroides thetaiotaomicron 89-K10,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,89-K10,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003722,,,JBCHDE000000000,,,Illumina NovaSeq,66.77284156x,SPAdes v. v3.15.5,,,103,6549193,42.959732,19,104078,65,4,,5213,99.9,99.3,0.2,99.8,,Coecum,,10/31/19,2019,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:43:01.085Z,2025-04-18T23:43:01.085Z
818.3392,Bacteroides thetaiotaomicron 87-K9,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,87-K9,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003712,,,JBCHCU000000000,,,Illumina NovaSeq,120.4846809x,SPAdes v. v3.15.5,,,63,6134886,42.829273,7,268227,58,3,,5088,100,99.7,,100,,Coecum,,10/10/19,2019,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:41:54.657Z,2025-04-18T23:41:54.657Z
818.3377,Bacteroides thetaiotaomicron 86-K15,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,86-K15,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003825,,,JBCHHC000000000,,,Illumina NovaSeq,372.4361355x,SPAdes v. v3.15.5,,,56,6001772,42.91457,8,254600,61,3,,4935,100,99.8,0.2,100,,Ileum,,9/20/19,2019,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:32:45.462Z,2025-04-18T23:32:45.462Z
818.3378,Bacteroides thetaiotaomicron 83-K6,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,83-K6,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003820,,,JBCHGX000000000,,,Illumina NovaSeq,98.68751749x,SPAdes v. v3.15.5,,,165,7061649,42.96225,29,80652,65,4,,6168,99.9,99.2,0.4,100,,Coecum,,8/23/19,2019,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:39:22.135Z,2025-04-18T23:39:22.135Z
818.3379,Bacteroides thetaiotaomicron 81-K12,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,81-K12,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003813,,,JBCHGQ000000000,,,Illumina NovaSeq,241.7695105x,SPAdes v. v3.15.5,,,79,6491348,42.94365,13,148354,61,3,,5521,99.9,99.5,0.4,100,,Coecum,,8/22/19,2019,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:34:28.887Z,2025-04-18T23:34:28.887Z
818.338,Bacteroides thetaiotaomicron 80-K7,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,80-K7,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003810,,,JBCHGN000000000,,,Illumina NovaSeq,252.1161974x,SPAdes v. v3.15.5,,,94,6339526,42.794918,16,146976,63,3,,5260,99.9,99.1,1.1,100,,Ileum,,8/20/19,2019,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:33:43.908Z,2025-04-18T23:33:43.908Z
818.3382,Bacteroides thetaiotaomicron 78-K32,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,78-K32,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003794,,,JBCHFX000000000,,,Illumina NovaSeq,226.8945438x,SPAdes v. v3.15.5,,,160,6234229,42.87238,25,80977,60,2,,5155,99.9,99.4,0.4,100,,Coecum,,8/9/19,2019,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:35:47.781Z,2025-04-18T23:35:47.781Z
818.3383,Bacteroides thetaiotaomicron 77-K24,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,77-K24,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003790,,,JBCHFT000000000,,,Illumina NovaSeq,251.2291957x,SPAdes v. v3.15.5,,,49,6034607,42.742153,8,305327,56,3,,4863,99.6,99.1,,100,,Ileum,,8/8/19,2019,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:35:56.975Z,2025-04-18T23:35:56.975Z
818.3393,Bacteroides thetaiotaomicron 75-K31,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,75-K31,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003706,,,JBCHCO000000000,,,Illumina NovaSeq,97.24453078x,SPAdes v. v3.15.5,,,82,6601937,42.667343,14,132078,63,4,,5520,99.9,99.3,1.3,100,,Coecum,,8/1/19,2019,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:44:43.236Z,2025-04-18T23:44:43.236Z
818.3317,Bacteroides thetaiotaomicron 6-237,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,6-237,,,,,,,,,,,,,,,,,,,,Good,2025-01-08T00:00:00Z,,,PRJNA1187896,SAMN44814809,,,JBJHQX000000000,,,Illumina,24x,SPAdes v. 3.14.1,,,114,6513363,43.10798,14,161661,67,4,,5481,99.9,98.8,0.7,100,,feces,,2013,2013,,Russia,,,,Europe,Russia: Moscow,,Homo sapiens,Human,,,,Human,,,,sample_type:Culture;collected_by:RNRMU,,2025-02-01T23:22:02.361Z,2025-02-01T23:22:02.361Z
